label,text
computer,"
  And in Russia, capitalists were persecuted for trading goods on the
black market. And in the US, capitalist minded types are imprisoned and killed
for things such as selling drugs, guns, pornography, and other victimless
activities.  It doesn't matter whether you are socialist or capitalist,
power and control are central to government. Since citizens can't be trusted to
run their own affairs, the government must watch them.  (for their
own good of course. I mean, with strong cryptography, citizens might <gasp!>
start to hide things from the IRS, sell drugs/guns/pornography, and
that cannot be allowed!)
"
computer,"How fast do the fastest modems go?

V.FAST is targeted for about 28kbps; 14.4kbps is ~$500, and 19.2 may
be here soon too.  (Remember to ignore compression figures which make
your modem go faster on compressible data, because voice gets
compressed better than that, and encryption makes further compression impossible.)

   How far can voice be compressed?

The STU-III phones on the market from AT&T, Motorola, and (I forget who else),
give you a choice of 9600, 4800, and 2400 baud.  The 9600 and 4800 are CELP,
and I think the 2400 is some earlier military vocoder stuff.
9600 is decent, 2400 is pretty artificial, anything less is Speak&Spell.
16000 can produce quite adequate sound.  There's also some 8 kbps CELP around.
DSPs have made it possible to do all this in real time for cheap.

Old-hand government crypto have trouble adjusting to systems faster
than 9600 baud, because if the voice on the other end sounds good,
you assume the crypto hasn't been turned on yet :-)"
computer,"
It has also apparently been excised from the second edition.
"
computer,"
[...]

[From Mike Godwin <mnemonic@eff.org>, posted with permission - Carl]

Sadly, it does not. Suspects can be compelled to give handwriting and
voice exemplars, and to take blood and DNA tests.


No, but they could compell you to produce the key to a safe where, as it
happens, evidence that will convict you is stored. 

The crypto-key disclosure issue hasn't come up yet, but current law
suggests that it's a loser for the defendant--he'll be compelled to turn
over the key.

The test for compelled self-incrimination is whether the material to 
be disclosed *in itself* tends to inculpate the discloser. In the example
I gave above, the safe key itself has no testimonial value--ergo, it can
be disclosed under compulsion (e.g., subpoena duces tecum).

Moreover, the government can always immunize the disclosure of a crypto
key--compelling you to disclose the key at the price of not using the fact
of your disclosure as evidence in the case against you. Of course, they
can use whatever they discover as a result of this disclosure against
you.


--Mike




"
computer,
computer,"
It is completely clear. You have to assume that each byte that was encrypted
by this 'Clipper Chip' has been compromised. 
Some people wondered, why Denning, Hellman and others did not respond,
when asked what would be done about such compromised phones, or if
compromise could not be restricted in time. (I did too) Let us just assume
that a) They do not know and b) Those who know don't tell and c)
They do not care. It seem's to be an 'Other Person's Problem' ...

 gec"
computer,"


Marc is not spoofing.  Try it yourself.  At least, the commands work
exactly as he described (i.e. they do not work.)

- Josh.

"
computer,"Q:   Who was consulted?  The Congress?  Industry?

A:   We have on-going discussions with Congress and industry on
     encryption issues, and expect those discussions to intensify
     as we carry out our review of encryption policy.  We have
     briefed members of Congress and industry leaders on the
     decisions related to this initiative.

Congress??  So we're playing politics before we talk to CPSR, academia,
the public, internet users?  I`ve heard of top-down design, but top-down 
democracy?? [Just whose state/district are the chip manufacturers in?]

Q:   If the Administration were unable to find a technological
     solution like the one proposed, would the Administration be
     willing to use legal remedies to restrict access to more
     powerful encryption devices?

A:   This is a fundamental policy question which will be
     considered during the broad policy review. [...bs about
     the wonderfulness of the key escrow system...]

     The Administration is not saying, ""since encryption
     threatens the public safety and effective law enforcement,
     we will prohibit it outright"" (as some countries have
     effectively done); 

They'll just provide an easily-compromised version to JQ Public.

                         nor is the U.S. saying that ""every
     American, as a matter of right, is entitled to an
     unbreakable commercial encryption product.""  

Maybe we need a CRA -- Cryptographic Rights Amendment.

                                                  There is a
     false ""tension"" created in the assessment that this issue is
     an ""either-or"" proposition.  Rather, both concerns can be,
     and in fact are, harmoniously balanced through a reasoned,
     balanced approach such as is proposed with the ""Clipper
     Chip"" and similar encryption techniques.

Nice lullaby.  But why am I not soothed?

----------------
Also, 


Why repeat themselves?  It appears to some (and the story looks pretty
convincing to me, too) that the Justice Department stole a case-tracking
system, modified it, and distributed it to ""friendly"" police and suchlike
agencies around the world, eg. the Canadian Mounties.  Of course, I have 
no doubt they swore Scout's Honor that there were no backdoors.

With that kind of intelligence, who'd want to be swamped with terabytes
of commercial traffic?"
computer,"nobody@alumni.cco.caltech.edu correctly states Jerry Berman's 1985 view on
privacy, but he mistakenly assumes that this represents Berman's 1993 view as
EFF Executive Director.

As one of the people who convinced Jerry that legal protections for privacy
are insufficient, and that technical measures, especially public key
cryptography, are also vitally necessary, I can tell you that Jerry and EFF
are fully committed to this position.

The previous poster is apparently unaware of a long series of EFF positions in
support of this view.  I suggest those interested read EFF's position on
Clipper or our other work in digital privacy.  Check ftp.eff.org for more
details.

One of the great things about human beings is that they are capable of change
and evolution in their thinking.  The idea that crypto is critical to privacy
is one which is no longer limited to certain net afficianados, but is 
spreading to parts of the public policy community in Washington."
computer,"
What they would need to do, though, is make sure that nobody has
access to decent crypto in the first place.  They probably can't
tell Clippered voice from Clippered triple-DESed voice until they
get their copy of your key.  Any criminal who's going to use
encryption will do it under cover of Clipper.  The only way to avoid
this will be to try to prohibit strong encryption.

I probably shouldn't say this, but they could try to detect the use
of an illegal cypher by transmitting in the clear some statistical
properties of the plaintext.  An old-fashioned wiretap could then
detect the use of pre-encryption, which would drastically increase
the measured entropy of the input.  A countermeasure to this would
be to use steganographic techniques which put out voice.

You can tell if the NSA built this feature in: blow on the mike, and
observe whether a band of thugs comes through your ceiling."
computer,"
are LCD displays vulnerable to tempest?


i'll second that.

jason

"
computer,"
Thanks.  I've ftp'ed the FAQ file and it is just what I was looking for."
med,"She's published two books about her manic-depressive illness: 

_Call Me Anna: the Autobiography of Patty Duke_, Patty Duke and 
Kenneth Turan, Bantam Books 1987 

and

_A Brilliant Madness:  Living with Manic-Depressive Illness_, Patty 
Duke and Gloria Hochman, Bantam Books 1992"
med,"
I had a similar reaction to Chinese food but came to a completly different
conclusion. I've eaten Chinese food for ages and never had problems. I went
with some Chinese Malaysian friends to a swanky Chinses rest. and they ordered
lots of stuff I had never seen before. The only thing I can remember of that
meal was the first course, scallops served in the shell with a soy-type sauce.
I thought, ""Well, I've only had scallops once and I was sick after but that
could have been a coincidence"". That night as I sat on the bathroom floor,
sweating and emptying my stomach the hard way, I decided I would never touch
another scallop. I may not be allergic but I don't want to take the chance."
med, 
med,"Years ago when I was an intern, an obese young woman was brought into
the ER comatose after having been reported to have grand mal seizures
why attending a ""corn festival"".  We pumped her stomach and obtained
what seemed like a couple of liters of corn, much of it intact kernals.  
After a few hours she woke up and was fine.  I was tempted to sign her out as
""acute corn intoxication.""


-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."""
med,"
No, that's not how it works.


This may be through a different mechanism.


Tenderizing beef involves sprinking or marinading it in papain, an enzyme.
""Meat tenderizer"" packets might contain papain and MSG and seasonings, but
MSG doesn't act as a tenderizer.
"
med,"Hi all,

My skin is very dry in general. But the most serious part is located
from knees down. The skin there looks like segmented. The segmentation
actually happens beneath the skin. I would like to know if there is any
cure for this.

At the supermarkets or pharmacies, there are quite a lot of stuffs for
dry skins, but what to chose?

Thanks in advance for all advices and hints.

Reply by email preferred."
med,"
Assuming one has been cultured as having a throat laden with
neiseria meningococcus and given (and taken) a course of ERYC 
without the culture becoming negative, should one worry about
being a carrier?  "
med,"Morphine or demerol is about the only effective way of stopping pain
that severe.  Obviously, she'll need a prescription to get such drugs.
Can't she go to the county hospital or something?


-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."""
med,"Following a series of miscarriages, my wife was given a transfusion of
my white cells. (The theory as I understand it is that there is some kind
of immune blocking that prevents the body from attacking the pregnancy as
it normally would a ""foreign"" body. Where this blocking is deficient, the
body evicts the ""intruder"", resulting in a miscarriage. The white cells
apparently enhance the blocking capability.) Following the transfusion, she
successfully carried the next pregnancy to term, and Jake is now an active
9 month-old who cannot wait to walk.
     We're now thinking about having another child, but no one (including
the OBGYN who supervised the first transfusion) really seems to know
whether or not the transfusion process needs to be repeated for successive
pregnancies.
     Is there anyone in net-land who has experience with this?
Thanks...Gene (and Jane and Jake)"
med,"
Perhaps I should quit eating mushrooms, soya beans, and brie cheese
which all have MSG in them.  It occurs naturally.

I'm not going to quit eating something that I like just because
it *might* cause me trouble later or causes problems in *some*
people.  I would much rather avoid stress by not worrying over
what goes in my mouth and not spending every day reading conflicting
reports of what is good/bad for you.

I may eat some things in quantities that may not be good for me.
Fine.  I've made my decision and I don't think it's appropriate
for anyone to try to 'convert' me.  ""It's for your own good"" are
the most obnoxious and harmful words, IMO, in the English (or
any other) language.


I think it is.  I get tired of people saying 'don't eat X because
it's BAD!'  Well, X may not be bad for everyone.  And even if
it is, so what?  Give people all the information but don't ram
your decisions down their throats."
med," 
I was part of a study a few years ago at the University of Arizona to
see whether cross dominant individuals (those with a particular handedness
but who had dominance in the opposite eye) were better hitters than
those with same side dominance of hand and eye.  I was picked from
my softball class because I was cross dominant (right hand, left eye)
which put me in a small minority (and the grad student was trying to get
an equal number of cross dominant and same side dominant people).  To
control the study, she used a pitching machine - fast pitch.  Since
I was used to slow pitch, I didn't come close (actually I think
I foul tipped a few) to hitting the ball.  If there were a lot of people
like me in her study (i.e., those who can't hit fast pitch, or are
not used to hitting off a machine),  I would seriously question the
results of that study!!  I think there have been some studies of major
league players (across a fairly large cross section of players) to test
whether eye dominance being the same or opposite side was ""better"" -
but I don't know the results.  (The woman who ran the study I was in
said that there was a higher incidence of crossdominance in major
leaguers than across the general population - but I'm not sure
whether I'd believe her.)"
med,"I've sent Gordon R. my posts on protein, vitamin C and vitamin A prior to 
posting on internet as a professional courtesy.  Somehow I've managed to 
delete my vitamin A post from my text file.  Gordon R. had promised to send 
it back to me but he's pretty mad at me right now so I'll just retype it.
Since digging through all my references is very time consuming(took me all 
day for that PMS post), I'm not going to cite any references(Gordon R. has 
them).  I'm going to include some of the material from Weinsier and 
Morgan's new Nutrition textbook(which was not in my original material) to 
point out that what I'm going to say has some support in the medical 
community.

Diet has been know to affect the immune system of man for a very, very long 
time.  Protein has always had the biggest role in infection and I've 
already covered the role of protein in protecting you against infection.
Now I'm going to hit what I consider to be the most important nutrient in 
the U.S. as far as infection is concerned(vitamin A).

When vitamin A was originally discovered, it was commonly referred to as 
the anti-infection vitamin.  Many people(Linus Pauling being one) have 
decided to take this title away from vitamin A and give it to vitamin C
(which I've already covered).  Big mistake(in my opinion).  Vitamin A is 
also getting a reputation as an anti-cancer vitamin(with good reason).
The NCI currently has numerous clinical trials in progress to see if 
vitamin A can not only prevent cancer but cure it as well.  It's role in 
both cancer and infection is almost identical(but not quite).

Vitamin A comes in two completely different forms(retinol and 
beta-carotene).  Retinol is the animal form and it's toxic, beta-carotene 
is the plant form and it's completely nontoxic.  Both retinol and beta-
carotene display good absorption in the human gut if bile is present
(60-80%).  The liver stores all of your retinol and doles it out for other 
tissues to use by synthesizing retinol binding protein(RBP).  A normal human 
adult liver should have 500,000IU to 1,000,000IU of retinol stored.  We 
are born with 10,000IU in our liver.  U.S. autopsy has shown that about 
30% of Americans die with the same(or less) amount of vitamin A as they 
were born with.  If you don't believe that nutritional reserves(like that 
of retinol in the liver) are important, then this low vitamin A reserve is 
not going to affect you.  But if you believe(like I do) that the nutrient 
reserves are important, then there is a problem with vitamin A in the U.S.

The U.S. RDA for vitamin A in an adult male is 1,000 RE or 5,000IU of 
vitamin A.  For adult feamles its 800 RE or 4,000IU of vitamin A.  Diet 
surveys show that most Americans are getting this amount of vitamin A
(either retinol or Beta-carotene) from their diet.  But the NRC(National 
Research Council) was going to release a new RDA table in 1985 that had the 
RDA for both vitamin A and vitamin C raised(C to 90mg per day and A to 
7,500IU per day for adult males).  That report and it's recommendations was 
killed.  Why? Concern over the increasing supplementation was the main 
reason.  RDAs are set to prevent clinical disease, not to keep nutrient 
reserves full.  Many scientist in the U.S. feel that the time has come to 
move away from the prevention of clinical pathology concept and move 
towards the promotion of optimum health concept, especially since we have 
some very good data now that show that nutrient reserves are extremely 
important during periods of stress.  The nutritonal concervatives won that 
battle and a new group of scientist were collected to come out with the 
1989 RDA list which lowered the RDA for several nutrients and moved the 
dietary guidelines back to where they were when we first started in the 
1940's(get enough to prevent clinical pathology, but not enough to fill 
the reserves).

We know from autopsy that only about 10% of Americans have a liver with a 
normal vitamin A reserve(500,000IU to 1,000,000IU).  I preach nutrient 
reserves to my students and tell them to measure them in their patients.
But for vitamin A, only a liver biopsy(or autopsy data) will tell you how 
much somebody has stored.  We can tell very easily if someone has 
overfilled his or her liver with vitamin A by measuring the serium retinol 
level(levels above 450ug/dl are highly suggestive that you have filled your 
liver with vitamin A and it's time to stop taking retinol).  The normal 
range of serum retinol will be 20-100ug/dl.  Hypervitaminosis A is 
diagnosed with a serum retinol level of 2,000ug/dl or higher(Interpretation 
of Diagnostic Test, Wallach, M.D., a Little Brown Series book).  This level 
of vitamin A in blood means that medical attention is necessary due to 
vitamin A toxicity.  Weinsier and Morgan take a much more conservative 
approach to vitamin A toxicity than does Wallach, as you will see later in 
this post.  Between 450ug/dl and 2,000ug/dl you should have plenty 
of warning that it's time to eliminate the retinol from your diet(headache, 
redness of the skin, hair loss, joint pain).

I tell all my students that will use vitamin A in their practice that they 
had better monitor the serum retinol level and stop when there are clear 
signs that the liver is full.  You will never really know if the patient 
needs the vitamin A(because you can not measure the pool in liver) but you 
will always know when it's time to stop(just like in those vitamin A for 
PMS studies).

Beta-carotene can be taken to fill up your liver with retinol and you will 
never have to worry about toxicity because the conversion of beta-carotene to 
retinol that occurs in both your gut and your liver will slow down(stops in the 
liver and slows down in the gut) when your liver is full of retinol.  But 
taking Beta-carotene as the source of retinol takes a very long time to 
fill the liver up(I've seen estimates of 20-30 years) if you are in the 30% 
that only has as much as you were born with in your liver(10,000IU).  One 
other problem with beta-carotene, if you have a zinc deficit, you will not 
convert as much beta-carotene to retinol in the gut or the liver because the 
enxzyme that does this conversion requires zinc.  In addition, the release of 
retinol from the liver is a zinc dependent process so a zinc deficit will 
cause a vitamin A deficit even if your liver has plenty of vitamin A.

Now what does vitamin A do in cancer and infection protection?  The body 
uses vitamin A(retinol) for many different things.  Vision(the first to be 
nailed down and where you see overt clinical pathology) uses the aldehyde
(retinal) and alcohol(retinol) form of vitamin A.  Reproduction uses the 
retinol form  and some retinal.  Infection and cancer protection uses 
retinoic acid.  How do you convert retinol(which your white blood cells 
and the mucosal cells get from blood) to retinoic acid?  You use enzymes, 
one of which requires vitamin C(this is why Pauling has tried to pull the 
title of anti-infection vitamin away from vitamin A).  Vitamin C does play 
a role in infection(interferon production for example) but it's biggest role 
is the conversion of retinol to retinoic acid.  If you increase your intake 
of vitamin C, you will increase your formation of retinoic acid.  But 
retinoic acid can not be converted back to retinol(as retinal can) and once 
it's formed, it's used and then lost to the body.  This is why the 1985 NRC 
group wanted to increase both vitamin C and vitamin A RDA's.

Most people taking large amounts of vitamin C really think that they are 
helping themselves.  If they don't have much vitamin A in their liver and 
they are not also increasing their intake of vitamin A, they actually do 
themselves more harm than good.

Retinoic acid functions in white blood cells to promote antibody formation.
In the mucus membrane, it is the main factor in promoting good mucus 
production and a good epithelial cell barrier to prevent infectious agents from 
entering the blood system.  The mucus membrane is referred to as the ""first 
line"" defense against infection.  For cancer, retinoic acid has been shown 
to act as a cell brake(it counteracts the effect of cell promoters which 
stimulate cells to divide).  Cancer has two distinct steps, DNA alteration 
and cell promotion.  For cells that normally divide all the time, promoters 
are not that important.  But for lung and breast tissue which does not 
normally divide, promoters are real important in the malignant process.
This is the major reason why the NCI has so many different clinical trials 
in progress using retinol and/or beta-carotene.

Chronic infection(irritation) of the mucus membranes is a signal that 
vitamin A may not be adequate.  I tell my students that any patient who 
walks into their office with a complaint of chronic infection has to be 
worked up for vitamin A(along with the other factors that medicine already 
has on it's list of causes for chronic infection).  I drive this home in my 
course at the Osteopathic College in Tulsa, when I teach at the allopathic 
medical school in Tulsa(OU's branch campus) and when I give CME lectures.

Dark adaptation is the best clinical test for vitamin A status since night 
vision is impacted when liver reverves drop to 50,000IU of retinol.  The 
serum level of retinol can also be used, but it does not drop until liver 
reserves drop below 10,000 to 20,000IU.  Asking a patient if they have 
trouble seeing at night is a good initial screen(if cataracts are ruled 
out).  In one study done on U.S. Spanish-Americans where serum retinol levels 
were measured, 25% of the sample population had a serum retinol level below 
20ug/dl.

As more studies are done on serum retinol levels in population groups of 
the U.S. that have had a history of high infection rates, we will probably 
see a much stonger correlation between infection incidence rates and low 
serum retinol levels.

What do Weinsier and Morgan have to say about vitamin A?  Here are excerpts
from their book:

Vitamin A functions in vision in the forrm of retinol, it is necessay for 
growth and differentation of epithelial tissue, and is required for 
reproduction, embryonic development, and bone growth.  Protein-calorie 
malnutrition and zinc deficiency may impair the absorption, transport, and 
metabolism of vitamin A.  Retinaldehyde is converted to retinoic acid, 
which has biological activity in growth and in cell diferentiation but not 
in reproduction or vision.  The most common procedure to evaluate vitamin A 
status is to measure the retinol level in plasma or serum.  The normal 
range for vitamin A content for a child is 20 to 90ug/dl.  Lower values are 
indicators of deficiency or depleted body stores.  Serum levels greater 
than 100ug/dl are indicative of toxic levels of vitamin A.  Dark adaptation 
tests and electroretinogram measurements are also useful but difficult to 
perform on young children.  Rapidly proliferating tissues are sensitive to 
vitamin A deficiency and may revert to an undifferentiated state.  The 
bronchorespiratory tract, skin, genitourinary system, gastrointestinal 
tract and sweat glands are adversely affected.  A daily intake of more than 
7.5mg(about 37,000IU) of retinol is not advised and chronic use of amounts 
over 20mg(100,000IU) can result in a dry and itching skin, desquamation, 
erythematous dermatitis, hair loss, joint pain, chapped lips, hyperostois
(bony depositis), headaches, anorexia, edema and fatigue.  

They recommend 30mg of retinol via IM injection in children for vitamin A 
deficiency but do not discuss treatment for adults.  Their toxic serum retinol 
level is very conservative.  I recommend that my students try 25,000IU in 
adults that are having problems with chronic infection.  They have to rule 
out a zinc deficit first by getting an RBC zinc run(or if their clinical 
lab can't run it, I tell them to do what Weinsier and Morgan suggest, give 
them the zinc along with the vitamin A.  At 25,000IU per day, toxicity 
should not be a problem and you will not have to worry about pulling the 
patient into the office on a regular basis to run a serum retinol.

Both Elaine and Jon found doctors who used a much higher dose of vitamin A.
Recall that the PMS papers were using 100,000IU to 200,000IU of vitamin A.
I don't suggest that my students use these high doses.  If you wanted to 
fill the liver up fast(as part of a clinical trial) and were monitoring the 
serum retinol level, then you would be okay.  But my knowledge of the 
vitamin A literature suggests to me that 25,000IU for patients with a 
demonstrated vitamin A deficit(dark adapatation test or serum retinol) will 
provide a good and steady improvement(as long as zinc and vitamin C status 
are good) without having to worry about toxicity.  If they want to get more 
agressive, fine if they follow my advise to check the serum retinol.  But 
vitamin A(retinol) should never be given in high dose to women who could 
become pregnant since vitamin A shows teratogenicity towards the human 
fetus.  The dose needed to show this effect on the developing fetus is 
18,000IU of retinol per day.  Beta-carotene will never have this effect on 
the human fetus.

Could just taking Beta-carotene instead of retinol supplements help?  Yes 
but the effect will take a long time to develop.  My advise is to use 
retinol to fill the liver up and then switch to beta-carotene to keep it 
full.  Vitamin A is probably one nutrient that is better off left to 
prescription by doctors.  But when we have the M.D.'s in this newsgroup 
jumping all over me and other doctors that propose the use of vitamin A 
supplements for treating patients with chronic sinus and GI distress, I 
think that the most prudent option is to keep vitamin A in the OTC market 
but require manufactors to provide package inserts to educate the general 
public about the dangers of vitamin A supplementation."
med,"Getting back to the original question in this thread:

I experienced breathing difficulties a few years ago similar to those
described.  In my case, it turned out that I was developing Type I
diabetes.  Although I never sought direct confirmation of this from my
doctor, I think that the breathing problem was associated with the
presence of ketones due to the diabetes.

I think that ketosis can occur in lesser degree if one is restricting
their food intake drastically.  I don't know if this relevant in this
case, but you might ask your daughter if she has been eating
properly."
med,"I need some information on the implications of receiving
cortisone shots for a seasonal allergic condition.  "
med,"I attended high school in the San Jose, California area in the early 1980's,
and I remember a (smallish) outbreak of a strange illness, in which
people developed measles-like spots on their bodies.  This condition
seemed to last only a few days, and I don't recall anyone reporting any other
symptoms.  I seem to recall reading somewhere that this was believed to have
been viral in nature, but I don't know for sure.

However, I have been curious since then about this."
